"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cdh17",1.61986003320675e-193,6.72428476118851,0.14,0.001,2.73902133014929e-189,"Other T Cells","Cdh17"
"Cyp4f18",4.10686675952061e-192,5.3417111822552,0.264,0.006,6.9443010036734e-188,"Other T Cells","Cyp4f18"
"C130026I21Rik3",7.41790837132938e-191,4.00451498637426,0.612,0.041,1.25429412650809e-186,"Other T Cells","C130026I21Rik"
"Lyn4",4.85895925545893e-190,3.37381427478249,0.961,0.114,8.2160142050555e-186,"Other T Cells","Lyn"
"Kmo1",6.94511155393418e-188,5.81958028146457,0.163,0.001,1.17434891265473e-183,"Other T Cells","Kmo"
"Hs3st11",2.11493494889594e-185,3.02259957572474,0.357,0.012,3.57614350508814e-181,"Other T Cells","Hs3st1"
"Gm15228",3.6693287090152e-180,10.0603963874485,0.101,0,6.2044679140738e-176,"Other T Cells","Gm15228"
"Fam43a1",8.07592182644714e-174,4.13269399615148,0.279,0.008,1.36555762163395e-169,"Other T Cells","Fam43a"
"H2-Eb2",2.56064466474746e-172,6.64358759732576,0.132,0.001,4.32979406362147e-168,"Other T Cells","H2-Eb2"
"Serpinb1a2",9.80043205768181e-169,2.92208576776163,0.527,0.033,1.65715505663342e-164,"Other T Cells","Serpinb1a"
"Myo1c2",7.53436785443157e-168,3.5530235958666,0.519,0.033,1.27398626050583e-163,"Other T Cells","Myo1c"
"4931429I11Rik",1.62351135100871e-167,7.13754791864005,0.124,0.001,2.74519534342063e-163,"Other T Cells","4931429I11Rik"
"Gm63771",3.99933230906114e-165,7.09105017051865,0.132,0.001,6.76247100139149e-161,"Other T Cells","Gm6377"
"Slamf91",7.06828457059522e-165,4.9301206939803,0.132,0.001,1.19517623804195e-160,"Other T Cells","Slamf9"
"Cd361",4.62325738118785e-164,5.45912482612022,0.147,0.001,7.81746590585053e-160,"Other T Cells","Cd36"
"Atp6v0a12",8.89572946196616e-161,3.93480795176943,0.318,0.012,1.50417889472386e-156,"Other T Cells","Atp6v0a1"
"Gm105521",9.88169369100479e-159,5.1079570478069,0.202,0.004,1.670895586212e-154,"Other T Cells","Gm10552"
"Lmo71",4.97318092964976e-156,6.07974509590478,0.171,0.002,8.40915163394478e-152,"Other T Cells","Lmo7"
"Gm42835",1.20836754528002e-155,7.83317591749354,0.101,0,2.04322868231399e-151,"Other T Cells","Gm42835"
"Plaur2",3.98408926118526e-155,3.86811438997772,0.527,0.037,6.73669653173816e-151,"Other T Cells","Plaur"
"Ctsz2",4.76507341747481e-154,3.79146015329625,0.628,0.056,8.05726264160815e-150,"Other T Cells","Ctsz"
"Ffar1",2.25034723051412e-153,7.62419584350521,0.093,0,3.80511213207632e-149,"Other T Cells","Ffar1"
"Ckap41",1.00591651434211e-152,8.13593933545271,0.124,0.001,1.70090423410107e-148,"Other T Cells","Ckap4"
"Gm159874",5.41875305731116e-148,2.92916573999902,0.721,0.073,9.16256954460743e-144,"Other T Cells","Gm15987"
"Sox52",4.05941454383681e-143,4.69364099260547,0.426,0.026,6.86406405217367e-139,"Other T Cells","Sox5"
"B3gnt52",2.97476002728619e-142,3.09122734080871,0.488,0.034,5.03002173013823e-138,"Other T Cells","B3gnt5"
"Pstpip21",3.6342360049192e-142,5.95547996936846,0.14,0.002,6.14512966071787e-138,"Other T Cells","Pstpip2"
"Agbl1",2.10242249746917e-140,8.7421081853916,0.116,0.001,3.55498620097061e-136,"Other T Cells","Agbl1"
"Trabd2b",8.86972103068998e-140,9.40148682776919,0.085,0,1.49978112907937e-135,"Other T Cells","Trabd2b"
"Cd300lf2",4.8559748245099e-135,4.32759137042226,0.248,0.008,8.21096783076379e-131,"Other T Cells","Cd300lf"
"Pik3ap12",1.2390970958966e-134,2.62442410747928,0.744,0.085,2.09518927945156e-130,"Other T Cells","Pik3ap1"
"Snx93",1.55679781476596e-133,2.80471171838233,0.713,0.08,2.63238942498775e-129,"Other T Cells","Snx9"
"Apitd11",4.44381738201693e-133,3.90693777784408,0.364,0.02,7.51405081125243e-129,"Other T Cells","Apitd1"
"Sspn",1.78172776598603e-132,6.69288844877843,0.093,0,3.01272347950578e-128,"Other T Cells","Sspn"
"Tpd522",2.12335320300944e-132,2.43733286159677,0.69,0.073,3.59037793096867e-128,"Other T Cells","Tpd52"
"Fgr1",6.70439041914024e-130,4.92514479938567,0.202,0.005,1.13364537597242e-125,"Other T Cells","Fgr"
"Fam167a",4.14468025553974e-129,6.70477699419037,0.101,0.001,7.00823984409214e-125,"Other T Cells","Fam167a"
"Ceacam1",4.9705442971439e-124,6.22044957783687,0.093,0,8.40469335204062e-120,"Other T Cells","Ceacam1"
"Rasgef1b4",5.02324785009915e-123,3.1284292944523,0.543,0.05,8.49380978973265e-119,"Other T Cells","Rasgef1b"
"Psd32",6.27306250781272e-122,3.97051046187625,0.233,0.008,1.06071213944605e-117,"Other T Cells","Psd3"
"Icosl1",8.17793197687993e-122,3.84718916865884,0.24,0.009,1.38280651797063e-117,"Other T Cells","Icosl"
"H2-Oa1",1.32675254955281e-121,3.36810094341119,0.395,0.026,2.24340588603885e-117,"Other T Cells","H2-Oa"
"Ldlrad31",1.39708831894401e-121,5.11908127525605,0.14,0.002,2.36233663850243e-117,"Other T Cells","Ldlrad3"
"Sox5os41",6.80122374272945e-120,4.98582973364101,0.124,0.002,1.15001892265812e-115,"Other T Cells","Sox5os4"
"Cd721",5.48914219583318e-119,3.31994511868913,0.496,0.043,9.28159053893433e-115,"Other T Cells","Cd72"
"Vav22",1.43523155458387e-117,2.68043361077048,0.504,0.043,2.42683303564586e-113,"Other T Cells","Vav2"
"Blvrb1",1.47953387418548e-115,3.6706581088402,0.403,0.029,2.50174382786023e-111,"Other T Cells","Blvrb"
"Echdc3",1.89332048842618e-115,6.28809732768286,0.078,0,3.20141561387983e-111,"Other T Cells","Echdc3"
"Hebp11",3.12535712599448e-115,7.0910806324216,0.14,0.002,5.28466636434407e-111,"Other T Cells","Hebp1"
"Gm268571",4.38146816687438e-115,4.1460706108895,0.163,0.004,7.40862452336788e-111,"Other T Cells","Gm26857"
"Cd813",3.84791751822384e-113,2.85594412556375,0.605,0.067,6.5064437315647e-109,"Other T Cells","Cd81"
"Cst33",4.48170306468354e-112,2.79297580789126,0.791,0.12,7.5781117120734e-108,"Other T Cells","Cst3"
"Ncf12",7.45492920859137e-112,3.10535067827631,0.465,0.04,1.26055397988072e-107,"Other T Cells","Ncf1"
"Diras2",1.42211446260424e-111,9.48680183294798,0.062,0,2.40465334481751e-107,"Other T Cells","Diras2"
"Ptpn141",1.51864898265968e-108,3.81342881636278,0.209,0.007,2.56788356477926e-104,"Other T Cells","Ptpn14"
"Asph3",2.58185410456471e-108,3.39929579822532,0.403,0.031,4.36565710540847e-104,"Other T Cells","Asph"
"Nlrc41",2.79602524637284e-108,3.59192323627569,0.225,0.009,4.72779908909184e-104,"Other T Cells","Nlrc4"
"Myo1e3",2.87612791680118e-107,2.34016703204246,0.915,0.166,4.86324469451911e-103,"Other T Cells","Myo1e"
"Dnase1l31",8.55274569658387e-107,5.52881121905822,0.109,0.001,1.44618376983537e-102,"Other T Cells","Dnase1l3"
"Csf2rb1",1.38418912688349e-106,4.77676742580103,0.163,0.004,2.3405253946473e-102,"Other T Cells","Csf2rb"
"Fcgr2b3",4.73678576902196e-106,2.40017300880716,0.318,0.019,8.00943105683923e-102,"Other T Cells","Fcgr2b"
"Nuak23",4.91148667401286e-106,2.8830124979834,0.287,0.015,8.30483281708834e-102,"Other T Cells","Nuak2"
"Plekho11",5.85209255597818e-106,3.36171941723143,0.295,0.016,9.8953033029035e-102,"Other T Cells","Plekho1"
"H2-Ob1",6.05776929462199e-106,2.67902873043794,0.473,0.042,1.02430821002763e-101,"Other T Cells","H2-Ob"
"Marcksl11",1.92741855072184e-105,3.31773699764132,0.302,0.017,3.25907202741555e-101,"Other T Cells","Marcksl1"
"Sp1403",2.18309114156526e-104,3.1791407198863,0.775,0.129,3.6913888112727e-100,"Other T Cells","Sp140"
"Swap704",5.26247998201351e-104,2.79638783184599,0.667,0.09,8.89832740158665e-100,"Other T Cells","Swap70"
"Irf52",8.83682305604588e-104,3.24384277391199,0.333,0.022,1.4942184105468e-99,"Other T Cells","Irf5"
"Marcks1",1.46521009631605e-103,4.25732572765517,0.186,0.006,2.47752375186081e-99,"Other T Cells","Marcks"
"Gm163412",1.72552979547309e-103,2.95109704323435,0.364,0.026,2.91769833116544e-99,"Other T Cells","Gm16341"
"Irak32",2.15282154572461e-103,2.88318911668653,0.349,0.024,3.64020595166575e-99,"Other T Cells","Irak3"
"Wnt10a",3.66547208337553e-102,7.13289537545517,0.07,0,6.19794674577968e-98,"Other T Cells","Wnt10a"
"Derl31",1.02465385465969e-101,5.82743745646115,0.124,0.002,1.73258720284408e-97,"Other T Cells","Derl3"
"Sapcd13",8.80028669413647e-100,3.50875743102381,0.256,0.013,1.48804047711154e-95,"Other T Cells","Sapcd1"
"Gm15991",4.90582415987018e-99,8.70466951400974,0.062,0,8.29525807192449e-95,"Other T Cells","Gm15991"
"1810046K07Rik",5.18420053086515e-99,8.93354207083634,0.062,0,8.76596467763988e-95,"Other T Cells","1810046K07Rik"
"Gm15848",5.3292438759576e-99,7.88406587523408,0.062,0,9.01121846985671e-95,"Other T Cells","Gm15848"
"Lrrc16a3",9.41748190975498e-99,3.09506404976682,0.264,0.014,1.59240201612047e-94,"Other T Cells","Lrrc16a"
"Gm267421",1.3863791877722e-98,5.56074534004113,0.093,0.001,2.34422856860401e-94,"Other T Cells","Gm26742"
"Gm16316",1.59248311667747e-98,5.61400835125881,0.093,0.001,2.69272970198993e-94,"Other T Cells","Gm16316"
"Hpse3",2.35818325944778e-98,3.78568182855021,0.248,0.012,3.98745207340025e-94,"Other T Cells","Hpse"
"Tnfrsf13b2",3.14109823414183e-98,2.79755611586921,0.488,0.05,5.31128300411041e-94,"Other T Cells","Tnfrsf13b"
"Mreg2",3.25586253549782e-98,5.33893813591386,0.116,0.002,5.50533796127326e-94,"Other T Cells","Mreg"
"Snx30",1.000750609656e-97,2.44201379331422,0.667,0.09,1.69216920586734e-93,"Other T Cells","Snx30"
"Rab313",1.09228889979756e-97,3.13335347876603,0.357,0.027,1.84695130066769e-93,"Other T Cells","Rab31"
"Bend51",7.54835230250167e-96,4.15283406012452,0.147,0.004,1.27635089083001e-91,"Other T Cells","Bend5"
"Nfam11",8.97676008725116e-94,5.80842347259498,0.093,0.001,1.5178803631533e-89,"Other T Cells","Nfam1"
"Krt222",9.88827591260961e-94,5.30332155006768,0.093,0.001,1.67200857406316e-89,"Other T Cells","Krt222"
"Gm16094",1.07967978190555e-93,5.62573730071289,0.093,0.001,1.8256305432241e-89,"Other T Cells","Gm16094"
"Chst7",1.79347780865807e-93,6.60850388535787,0.07,0,3.03259162665993e-89,"Other T Cells","Chst7"
"Gm28694",1.85702364870757e-93,6.71302022994484,0.07,0,3.14004128759962e-89,"Other T Cells","Gm28694"
"Dusp34",3.8235074952336e-93,3.16052898524193,0.248,0.013,6.4651688236905e-89,"Other T Cells","Dusp3"
"Rhobtb11",1.48485539116211e-92,4.06120482219863,0.186,0.007,2.51074198091601e-88,"Other T Cells","Rhobtb1"
"2010007H06Rik1",2.98648119079524e-92,6.04087744753046,0.085,0.001,5.04984104551568e-88,"Other T Cells","2010007H06Rik"
"Tpst11",9.82950476478671e-92,2.43392659569233,0.357,0.028,1.66207096067778e-87,"Other T Cells","Tpst1"
"Cnr22",2.58774341357748e-91,2.70539219243235,0.419,0.039,4.37561533801816e-87,"Other T Cells","Cnr2"
"Slc7a72",4.67175483080085e-91,4.41878625587424,0.155,0.005,7.89947024340115e-87,"Other T Cells","Slc7a7"
"Dennd33",6.55498550396208e-91,3.30667740756993,0.349,0.027,1.10838249886495e-86,"Other T Cells","Dennd3"
"Ckap2l1",3.5014313554389e-90,3.83829811659267,0.248,0.014,5.92057027891163e-86,"Other T Cells","Ckap2l"
"Cd384",5.7022160021739e-90,2.68943504144105,0.543,0.067,9.64187703807585e-86,"Other T Cells","Cd38"
"Aldh3b11",2.16055327418894e-89,4.42263942638684,0.093,0.001,3.65327953132608e-85,"Other T Cells","Aldh3b1"
"Cep551",3.98174178225462e-88,3.63884939907083,0.295,0.02,6.73272717961433e-84,"Other T Cells","Cep55"
"Hvcn1",1.23127897168056e-87,2.79474781724306,0.535,0.066,2.08196961321466e-83,"Other T Cells","Hvcn1"
"Birc51",1.95343417352708e-87,3.52453792211742,0.302,0.022,3.30306184401694e-83,"Other T Cells","Birc5"
"Mapk123",2.20929548672626e-87,4.15932728009467,0.163,0.006,3.73569773850543e-83,"Other T Cells","Mapk12"
"Ms4a4c3",2.33881585699209e-87,2.70405230814324,0.574,0.077,3.95470373258792e-83,"Other T Cells","Ms4a4c"
"Tmeff11",3.20618126082391e-87,4.29317923774314,0.085,0.001,5.42133189392716e-83,"Other T Cells","Tmeff1"
"Nrp23",1.91668584760004e-86,2.76728221477067,0.202,0.009,3.24092409970691e-82,"Other T Cells","Nrp2"
"Gngt21",2.15061264673391e-86,3.06654529262357,0.364,0.031,3.63647092436237e-82,"Other T Cells","Gngt2"
"Cx3cl1",3.23438053758301e-86,7.79726591409153,0.07,0,5.46901405099911e-82,"Other T Cells","Cx3cl1"
"Cenph1",9.02879742768478e-86,3.28517500161671,0.279,0.018,1.52667935704722e-81,"Other T Cells","Cenph"
"Aurkb1",2.15131229552976e-85,3.67475109592969,0.248,0.015,3.63765396051126e-81,"Other T Cells","Aurkb"
"Ly6e4",4.35765415167032e-85,2.90652320524338,0.767,0.151,7.36835740505935e-81,"Other T Cells","Ly6e"
"Spc241",5.61504982475475e-85,3.6305334093586,0.295,0.021,9.49448774867781e-81,"Other T Cells","Spc24"
"Plac83",9.70307147161444e-84,3.14682943194242,0.589,0.088,1.64069235513529e-79,"Other T Cells","Plac8"
"Cdca51",5.56017963880332e-82,3.44918702870685,0.209,0.011,9.40170775125253e-78,"Other T Cells","Cdca5"
"Pafah1b32",1.17628536338916e-81,3.03831271603896,0.357,0.032,1.98898092095473e-77,"Other T Cells","Pafah1b3"
"Ccr11",2.53571602162322e-81,3.87916426581096,0.124,0.003,4.28764222096271e-77,"Other T Cells","Ccr1"
"Syn31",8.59837767233563e-81,5.903527421301,0.078,0.001,1.45389968061523e-76,"Other T Cells","Syn3"
"Pou2f24",2.99360059872019e-80,2.48909272972411,0.69,0.122,5.06187925237596e-76,"Other T Cells","Pou2f2"
"Hmmr1",1.03806995068834e-79,3.30261301675478,0.225,0.013,1.75527247961891e-75,"Other T Cells","Hmmr"
"Dcbld11",2.85392659902316e-78,5.58724378500424,0.093,0.002,4.82570448628826e-74,"Other T Cells","Dcbld1"
"Slc16a71",3.90029126639474e-78,4.4218483077,0.093,0.002,6.59500250234687e-74,"Other T Cells","Slc16a7"
"Esco21",1.57517896858857e-77,3.49633455413682,0.209,0.011,2.66347011798641e-73,"Other T Cells","Esco2"
"Sirpa1",2.09184795876842e-77,4.29315702221197,0.109,0.002,3.53710571348152e-73,"Other T Cells","Sirpa"
"Ccna21",3.04987032564159e-77,3.82163767323968,0.24,0.015,5.15702573362737e-73,"Other T Cells","Ccna2"
"Ttk1",1.27932857953954e-76,3.72993764649795,0.202,0.011,2.1632166951434e-72,"Other T Cells","Ttk"
"Prr111",2.62620063959412e-76,4.03486282741126,0.171,0.007,4.44064266148969e-72,"Other T Cells","Prr11"
"Sh3bp23",4.08878869033718e-76,2.5901697928063,0.302,0.024,6.91373279649113e-72,"Other T Cells","Sh3bp2"
"Tlr7",7.38160934350218e-76,4.11923699503578,0.101,0.002,1.24815632389278e-71,"Other T Cells","Tlr7"
"Stap15",2.57445706872123e-75,2.21852955893564,0.775,0.154,4.35314945750074e-71,"Other T Cells","Stap1"
"Cdca31",3.23955675907246e-75,3.90103186746543,0.225,0.014,5.47776652391563e-71,"Other T Cells","Cdca3"
"Flt31",5.15800421768046e-75,6.03250520319885,0.085,0.001,8.7216693316759e-71,"Other T Cells","Flt3"
"Cyb561a31",5.74371954802658e-75,2.99680113080263,0.178,0.008,9.71205538375815e-71,"Other T Cells","Cyb561a3"
"Rnf1501",1.65509423312784e-74,7.56409360038902,0.07,0.001,2.79859883879586e-70,"Other T Cells","Rnf150"
"Nucb23",1.7379089950432e-74,3.26431440871951,0.233,0.015,2.93863031971854e-70,"Other T Cells","Nucb2"
"Tnni21",2.14426446191787e-74,6.17147286606814,0.07,0.001,3.62573677865692e-70,"Other T Cells","Tnni2"
"Nxpe2",2.30883351911378e-74,5.10197688392613,0.07,0.001,3.90400659746949e-70,"Other T Cells","Nxpe2"
"Kif41",5.43671947585563e-74,3.26593953768776,0.264,0.019,9.19294896172429e-70,"Other T Cells","Kif4"
"Erlin11",1.11904132036594e-73,2.51808646116978,0.341,0.032,1.89218696860677e-69,"Other T Cells","Erlin1"
"Gen11",2.42915239326742e-72,2.9025374001082,0.186,0.009,4.10745378177587e-68,"Other T Cells","Gen1"
"BC0350442",2.9717432505496e-72,2.72607149713481,0.256,0.018,5.02492066235431e-68,"Other T Cells","BC035044"
"Oosp1",4.89397044778765e-72,7.33723345404869,0.047,0,8.27521463016413e-68,"Other T Cells","Oosp1"
"Pigr",5.23058565037961e-72,6.80308679681663,0.047,0,8.84439727622688e-68,"Other T Cells","Pigr"
"Arhgef281",3.30080484087247e-71,6.24736861420842,0.109,0.003,5.58133090543126e-67,"Other T Cells","Arhgef28"
"Sypl3",3.50490270953811e-71,2.13914146582555,0.55,0.082,5.926439991558e-67,"Other T Cells","Sypl"
"Shcbp11",4.13513951510798e-71,3.41176544036062,0.233,0.016,6.99210740609608e-67,"Other T Cells","Shcbp1"
"Txndc16",5.21196588835561e-71,2.13061308192122,0.744,0.145,8.8129131206205e-67,"Other T Cells","Txndc16"
"Rogdi1",1.69644467902721e-70,2.93677066731685,0.186,0.01,2.86851830776711e-66,"Other T Cells","Rogdi"
"AI427809",2.01646071135837e-70,8.05051033555794,0.039,0,3.40963341683586e-66,"Other T Cells","AI427809"
"Gm12160",2.01646071135837e-70,7.91687619383855,0.039,0,3.40963341683586e-66,"Other T Cells","Gm12160"
"Setbp13",4.53096795197948e-70,1.00367643523444,0.853,0.178,7.66141371000211e-66,"Other T Cells","Setbp1"
"Slpi1",1.11681832018957e-69,8.1298891054713,0.116,0.003,1.88842809760854e-65,"Other T Cells","Slpi"
"Trp53i112",3.01591744485557e-69,2.06400180027491,0.535,0.078,5.09961480750628e-65,"Other T Cells","Trp53i11"
"Cdk11",3.10351173877512e-69,3.37056155906963,0.287,0.025,5.24772799909484e-65,"Other T Cells","Cdk1"
"Stx72",3.72139528578628e-69,2.09337355565926,0.597,0.097,6.29250728873603e-65,"Other T Cells","Stx7"
"Lpgat14",7.69347539365007e-69,1.74728692725422,0.713,0.131,1.30088975431229e-64,"Other T Cells","Lpgat1"
"Cenpf1",7.85069339857781e-69,3.13409824976927,0.24,0.017,1.32747374676552e-64,"Other T Cells","Cenpf"
"Kcnb11",9.42616623919782e-69,4.33471174548786,0.101,0.002,1.59387044938596e-64,"Other T Cells","Kcnb1"
"Lgmn3",1.05454581421921e-68,2.75016579435331,0.233,0.016,1.78313151726326e-64,"Other T Cells","Lgmn"
"Sbk13",1.23741268990882e-68,1.97016027191417,0.403,0.046,2.09234111736682e-64,"Other T Cells","Sbk1"
"Sema5a1",2.65466101249755e-68,4.74819083194091,0.078,0.001,4.4887663060321e-64,"Other T Cells","Sema5a"
"Parvb1",2.93282447069771e-68,4.80590926522586,0.078,0.001,4.95911289750275e-64,"Other T Cells","Parvb"
"Nuf21",3.20779258095839e-68,3.49057904157705,0.186,0.01,5.42405647514254e-64,"Other T Cells","Nuf2"
"Gm11690",3.90542380361183e-68,6.07350613581635,0.054,0,6.60368110952724e-64,"Other T Cells","Gm11690"
"Lamp3",3.90542380361183e-68,6.32202179940515,0.054,0,6.60368110952724e-64,"Other T Cells","Lamp3"
"Ccdc182",5.3063126018319e-68,2.69906611477176,0.217,0.014,8.97244397843755e-64,"Other T Cells","Ccdc18"
"Cdca81",2.7159138083785e-67,3.43229419167424,0.287,0.026,4.59233865858721e-63,"Other T Cells","Cdca8"
"Nek21",3.74357953563166e-67,4.28962412366243,0.147,0.006,6.33001863679957e-63,"Other T Cells","Nek2"
"Phka12",5.72715860232635e-67,2.12947927070171,0.264,0.021,9.68405248067363e-63,"Other T Cells","Phka1"
"Fam184b1",9.47241212107051e-67,6.58190054457095,0.116,0.004,1.60169016555181e-62,"Other T Cells","Fam184b"
"Rad51ap11",2.53125868964612e-66,3.40906785785905,0.202,0.012,4.28010531832263e-62,"Other T Cells","Rad51ap1"
"Ero1lb1",3.81219884824119e-66,2.46722872779202,0.798,0.203,6.44604703249102e-62,"Other T Cells","Ero1lb"
"Pxdc12",5.55107292989528e-66,2.3490883395724,0.302,0.028,9.38630921715993e-62,"Other T Cells","Pxdc1"
"Serpina3g4",7.34355953756436e-66,3.10468467896475,0.333,0.035,1.24172248220676e-61,"Other T Cells","Serpina3g"
"Rapgef52",1.5019947537517e-65,2.28951191191073,0.209,0.014,2.53972292911876e-61,"Other T Cells","Rapgef5"
"AI6078731",2.12436644644764e-65,4.68559205325273,0.07,0.001,3.59209122429831e-61,"Other T Cells","AI607873"
"Fam111a4",6.36132982818869e-65,2.30885236465218,0.605,0.109,1.07563726064843e-60,"Other T Cells","Fam111a"
"Hk31",7.90713444106329e-65,5.40802974908691,0.093,0.002,1.33701736263939e-60,"Other T Cells","Hk3"
"B3gnt71",1.62755858643966e-64,3.18618943259417,0.124,0.004,2.75203881381082e-60,"Other T Cells","B3gnt7"
"Fignl11",1.9746693371045e-64,3.34390347190108,0.217,0.015,3.33896838211e-60,"Other T Cells","Fignl1"
"Hist1h1b1",5.57909341100264e-64,3.65958966127181,0.217,0.015,9.43368904866436e-60,"Other T Cells","Hist1h1b"
"E2f81",8.50761938483053e-64,3.7734530982012,0.178,0.01,1.43855336178099e-59,"Other T Cells","E2f8"
"Neil31",1.24784085808113e-63,3.18015173225551,0.225,0.016,2.10997410692938e-59,"Other T Cells","Neil3"
"Ctss3",1.77240388526301e-63,2.26400737274985,0.798,0.199,2.99695772959123e-59,"Other T Cells","Ctss"
"Haao",2.54759043516842e-63,2.91466757927731,0.209,0.014,4.30772066682629e-59,"Other T Cells","Haao"
"Eaf2",3.90058690725162e-63,3.47564386688852,0.264,0.023,6.59550240147177e-59,"Other T Cells","Eaf2"
"Jchain",6.55860749196936e-63,5.68454894646377,0.047,0,1.1089949408171e-58,"Other T Cells","Jchain"
"Mapk10",4.73267785339818e-62,6.80240932728871,0.078,0.001,8.00248498231098e-58,"Other T Cells","Mapk10"
"Clec2g2",6.73320130065494e-62,3.00751313775968,0.178,0.01,1.13851700792774e-57,"Other T Cells","Clec2g"
"Gpr137b-ps3",7.00331655059027e-62,2.70931463073784,0.233,0.018,1.18419079553931e-57,"Other T Cells","Gpr137b-ps"
"Begain1",1.26232018354149e-61,4.40141381697429,0.07,0.001,2.13445719835031e-57,"Other T Cells","Begain"
"AC133103.1",1.33190596337007e-61,4.40572929205315,0.07,0.001,2.25211979346245e-57,"Other T Cells","AC133103.1"
"Atf67",2.62288941363501e-61,1.72375880416706,0.806,0.193,4.43504370951543e-57,"Other T Cells","Atf6"
"Evi53",4.0511650366119e-61,2.43561542672753,0.264,0.023,6.85011496040707e-57,"Other T Cells","Evi5"
"Cenpm1",5.04937212408658e-61,3.49682464277838,0.233,0.018,8.53798332461799e-57,"Other T Cells","Cenpm"
"Mybl21",5.64438605866981e-61,3.08497018514223,0.202,0.014,9.54409238660478e-57,"Other T Cells","Mybl2"
